OBJECTID,DATE,Month,County,Group,Facility,Cases,Cases_Normalized,Risk_Level
905,2021-08-11 11:00:00,8,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
906,2021-08-11 11:00:00,8,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
907,2021-08-18 11:00:00,8,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",71,-0.07712807947110843,0
908,2021-08-18 11:00:00,8,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",129,0.17125731437166947,0
909,2021-08-18 11:00:00,8,Carroll,Staff,State and Local Affected Facilities,114,0.10701971251577862,0
910,2021-08-18 11:00:00,8,Carroll,Patients,State and Local Affected Facilities,79,-0.04286802514796666,0
911,2021-08-18 11:00:00,8,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
912,2021-08-18 11:00:00,8,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
925,2021-08-25 11:00:00,8,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",154,0.2783199841314875,0
926,2021-08-25 11:00:00,8,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",243,0.6594630884764399,2
927,2021-08-25 11:00:00,8,Carroll,Staff,State and Local Affected Facilities,101,0.05134712424067323,0
928,2021-08-25 11:00:00,8,Carroll,Patients,State and Local Affected Facilities,54,-0.1499306949077847,0
929,2021-08-25 11:00:00,8,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
930,2021-08-25 11:00:00,8,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
931,2021-09-01 11:00:00,9,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",150,0.26118995696991665,0
932,2021-09-01 11:00:00,9,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",246,0.6723106088476181,2
933,2021-09-01 11:00:00,9,Carroll,Staff,State and Local Affected Facilities,104,0.0641946446118514,0
934,2021-09-01 11:00:00,9,Carroll,Patients,State and Local Affected Facilities,54,-0.1499306949077847,0
935,2021-09-01 11:00:00,9,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
936,2021-09-01 11:00:00,9,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
937,2021-09-08 11:00:00,9,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",142,0.22692990264677484,0
938,2021-09-08 11:00:00,9,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",205,0.49672783044151636,0
939,2021-09-08 11:00:00,9,Carroll,Staff,State and Local Affected Facilities,105,0.06847715140224411,0
940,2021-09-08 11:00:00,9,Carroll,Patients,State and Local Affected Facilities,54,-0.1499306949077847,0
941,2021-09-08 11:00:00,9,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
942,2021-09-08 11:00:00,9,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
943,2021-09-15 11:00:00,9,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",206,0.501010337231909,0
944,2021-09-15 11:00:00,9,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",259,0.7279831971227234,2
945,2021-09-15 11:00:00,9,Carroll,Staff,State and Local Affected Facilities,106,0.07275965819263684,0
946,2021-09-15 11:00:00,9,Carroll,Patients,State and Local Affected Facilities,54,-0.1499306949077847,0
947,2021-09-15 11:00:00,9,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
948,2021-09-15 11:00:00,9,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
949,2021-09-22 11:00:00,9,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",235,0.625203034153298,2
950,2021-09-22 11:00:00,9,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",366,1.1862114236947447,2
951,2021-09-22 11:00:00,9,Carroll,Staff,State and Local Affected Facilities,110,0.08988968535420773,0
952,2021-09-22 11:00:00,9,Carroll,Patients,State and Local Affected Facilities,54,-0.1499306949077847,0
953,2021-09-22 11:00:00,9,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
954,2021-09-22 11:00:00,9,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
955,2021-09-29 11:00:00,9,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",215,0.5395528983454436,0
956,2021-09-29 11:00:00,9,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",341,1.0791487539349267,2
957,2021-09-29 11:00:00,9,Carroll,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
958,2021-09-29 11:00:00,9,Carroll,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
959,2021-09-29 11:00:00,9,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
960,2021-09-29 11:00:00,9,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
967,2021-10-06 11:00:00,10,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",140,0.2183648890659894,0
968,2021-10-06 11:00:00,10,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",208,0.5095753508126946,0
969,2021-10-06 11:00:00,10,Carroll,Staff,State and Local Affected Facilities,123,0.14556227362931312,0
970,2021-10-06 11:00:00,10,Carroll,Patients,State and Local Affected Facilities,85,-0.017172984405610325,0
971,2021-10-06 11:00:00,10,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
972,2021-10-06 11:00:00,10,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
973,2021-10-13 11:00:00,10,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",217,0.548117911926229,0
974,2021-10-13 11:00:00,10,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",212,0.5267053779742654,0
975,2021-10-13 11:00:00,10,Carroll,Staff,State and Local Affected Facilities,124,0.14984478041970584,0
976,2021-10-13 11:00:00,10,Carroll,Patients,State and Local Affected Facilities,85,-0.017172984405610325,0
977,2021-10-13 11:00:00,10,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
978,2021-10-13 11:00:00,10,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
979,2021-10-20 11:00:00,10,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",174,0.363970119939342,0
980,2021-10-20 11:00:00,10,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",228,0.595225486620549,0
981,2021-10-20 11:00:00,10,Carroll,Staff,State and Local Affected Facilities,125,0.15412728721009858,0
982,2021-10-20 11:00:00,10,Carroll,Patients,State and Local Affected Facilities,88,-0.00432546403443216,0
983,2021-10-20 11:00:00,10,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
984,2021-10-20 11:00:00,10,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
997,2021-10-27 11:00:00,10,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",71,-0.07712807947110843,0
998,2021-10-27 11:00:00,10,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",85,-0.017172984405610325,0
999,2021-10-27 11:00:00,10,Carroll,Staff,State and Local Affected Facilities,149,0.2569074501795239,0
1000,2021-10-27 11:00:00,10,Carroll,Patients,State and Local Affected Facilities,54,-0.1499306949077847,0
1001,2021-10-27 11:00:00,10,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
1002,2021-10-27 11:00:00,10,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
1015,2021-11-03 11:00:00,11,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",89,-4.295724403943693e-05,0
1016,2021-11-03 11:00:00,11,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",111,0.09417219214460046,0
1017,2021-11-03 11:00:00,11,Carroll,Staff,State and Local Affected Facilities,149,0.2569074501795239,0
1018,2021-11-03 11:00:00,11,Carroll,Patients,State and Local Affected Facilities,54,-0.1499306949077847,0
1019,2021-11-03 11:00:00,11,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
1020,2021-11-03 11:00:00,11,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
1021,2021-11-10 10:00:00,11,Carroll,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",101,0.05134712424067323,0
1022,2021-11-10 10:00:00,11,Carroll,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",123,0.14556227362931312,0
1023,2021-11-10 10:00:00,11,Carroll,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
1024,2021-11-10 10:00:00,11,Carroll,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
1025,2021-11-10 10:00:00,11,Carroll,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
1026,2021-11-10 10:00:00,11,Carroll,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
55,2020-04-29 10:00:00,4,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",16,-0.31266595294270816,0
56,2020-04-29 10:00:00,4,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",53,-0.15421320169817743,0
57,2020-04-29 10:00:00,4,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
58,2020-04-29 10:00:00,4,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
59,2020-04-29 10:00:00,4,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
60,2020-04-29 10:00:00,4,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
61,2020-05-06 10:00:00,5,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",15,-0.3169484597331009,0
62,2020-05-06 10:00:00,5,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",61,-0.11995314737503567,0
63,2020-05-06 10:00:00,5,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
64,2020-05-06 10:00:00,5,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
65,2020-05-06 10:00:00,5,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
66,2020-05-06 10:00:00,5,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
67,2020-05-13 10:00:00,5,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",15,-0.3169484597331009,0
68,2020-05-13 10:00:00,5,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",86,-0.012890477615217603,0
69,2020-05-13 10:00:00,5,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
70,2020-05-13 10:00:00,5,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
71,2020-05-13 10:00:00,5,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
72,2020-05-13 10:00:00,5,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
73,2020-05-20 10:00:00,5,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",17,-0.30838344615231544,0
74,2020-05-20 10:00:00,5,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",112,0.09845469893499317,0
75,2020-05-20 10:00:00,5,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
76,2020-05-20 10:00:00,5,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
77,2020-05-20 10:00:00,5,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
78,2020-05-20 10:00:00,5,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
79,2020-05-27 10:00:00,5,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",17,-0.30838344615231544,0
80,2020-05-27 10:00:00,5,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",112,0.09845469893499317,0
81,2020-05-27 10:00:00,5,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
82,2020-05-27 10:00:00,5,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
83,2020-05-27 10:00:00,5,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
84,2020-05-27 10:00:00,5,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
85,2020-06-03 10:00:00,6,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",17,-0.30838344615231544,0
86,2020-06-03 10:00:00,6,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",112,0.09845469893499317,0
87,2020-06-03 10:00:00,6,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
88,2020-06-03 10:00:00,6,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
89,2020-06-03 10:00:00,6,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
90,2020-06-03 10:00:00,6,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
91,2020-06-10 10:00:00,6,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",28,-0.2612758714579955,0
92,2020-06-10 10:00:00,6,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",101,0.05134712424067323,0
93,2020-06-10 10:00:00,6,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
94,2020-06-10 10:00:00,6,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
95,2020-06-10 10:00:00,6,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
96,2020-06-10 10:00:00,6,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
97,2020-06-17 10:00:00,6,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",29,-0.25699336466760275,0
98,2020-06-17 10:00:00,6,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",101,0.05134712424067323,0
99,2020-06-17 10:00:00,6,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
100,2020-06-17 10:00:00,6,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
101,2020-06-17 10:00:00,6,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
102,2020-06-17 10:00:00,6,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
103,2020-06-24 10:00:00,6,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
104,2020-06-24 10:00:00,6,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
105,2020-06-24 10:00:00,6,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
106,2020-06-24 10:00:00,6,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
107,2020-06-24 10:00:00,6,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
108,2020-06-24 10:00:00,6,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
109,2020-07-01 10:00:00,7,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
110,2020-07-01 10:00:00,7,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
111,2020-07-01 10:00:00,7,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
112,2020-07-01 10:00:00,7,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
113,2020-07-01 10:00:00,7,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
114,2020-07-01 10:00:00,7,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
115,2020-07-08 10:00:00,7,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
116,2020-07-08 10:00:00,7,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
117,2020-07-08 10:00:00,7,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
118,2020-07-08 10:00:00,7,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
119,2020-07-08 10:00:00,7,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
120,2020-07-08 10:00:00,7,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
145,2020-07-15 10:00:00,7,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
146,2020-07-15 10:00:00,7,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
147,2020-07-15 10:00:00,7,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
148,2020-07-15 10:00:00,7,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
149,2020-07-15 10:00:00,7,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
150,2020-07-15 10:00:00,7,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
157,2020-07-22 10:00:00,7,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",1,-0.376903554798599,0
158,2020-07-22 10:00:00,7,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
159,2020-07-22 10:00:00,7,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
160,2020-07-22 10:00:00,7,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
161,2020-07-22 10:00:00,7,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
162,2020-07-22 10:00:00,7,Cecil,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
163,2020-07-29 10:00:00,7,Cecil,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",2,-0.3726210480082063,0
164,2020-07-29 10:00:00,7,Cecil,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
165,2020-07-29 10:00:00,7,Cecil,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
166,2020-07-29 10:00:00,7,Cecil,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
167,2020-07-29 10:00:00,7,Cecil,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
